id	GSM4092753_Control	GSM4092754_Control	GSM4092755_Control	GSM4092756_Treat	GSM4092757_Treat	GSM4092758_Treat
NDEL1	6.20971283333333	6.771622	6.51556083333333	6.83823733333333	6.880606	6.3404105
NDFIP1	7.554195	7.12142683333333	7.845613	7.64631316666667	7.73218716666667	7.41471416666667
NDFIP2	5.31445983333333	5.04899166666667	4.62004033333333	5.367999	5.55403433333333	5.93619566666667
NDN	8.59165033333333	5.788581	3.61851916666667	4.931334	4.3535565	5.920885
NDNL2	7.567441	7.8381835	7.25898166666667	7.96028033333333	7.1638975	7.58826716666667
NDOR1	4.19624433333333	4.37051166666667	4.45077533333333	4.47443533333333	4.28403283333333	4.558892
NDP	3.78399833333333	4.06992733333333	4.10478183333333	3.8447425	3.8549425	8.52667633333333
NDRG1	5.64346966666667	5.30280283333333	5.0225975	5.070338	4.988479	4.71940183333333
NDRG2	6.72292516666667	4.4420455	4.60937683333333	5.09867566666667	4.938522	5.16046583333333
NDRG3	4.58276733333333	5.38819333333333	6.00509066666667	5.20069133333333	4.96575116666667	5.16809516666667
NDRG4	3.75551933333333	7.25159816666667	7.15789966666667	3.87667283333333	4.314084	4.54898416666667
NDST1	5.21623	5.71209866666667	5.7523505	5.61277066666667	5.39207466666667	4.7831055
NDST2	4.999021	4.96762216666667	5.5624185	5.41847016666667	5.3020685	4.68325883333333
NDST3	3.6891485	3.66194066666667	3.62604116666667	3.55685933333333	3.64583983333333	3.64840016666667
NDST4	3.93964066666667	3.8171785	3.7673805	4.01446966666667	3.84344983333333	3.91314766666667
NDUFA1	10.5029373333333	11.3395768333333	11.4942486666667	10.987562	11.0051083333333	11.7724765
NDUFA10	3.59597133333333	3.930224	4.01993316666667	3.57974066666667	3.910501	4.1012135
NDUFA11	10.0472731666667	10.3593338333333	10.909925	9.68285866666667	9.86953366666667	10.4582678333333
NDUFA12	10.1384481666667	11.0855031666667	11.0205495	9.26376783333333	9.866153	10.3916271666667
NDUFA13	4.05026633333333	3.94510766666667	3.879977	4.12884183333333	3.89648483333333	3.86323066666667
NDUFA2	9.28524633333333	9.5879045	10.1859271666667	9.48494166666667	9.20539966666667	10.0535605
NDUFA3	8.35488283333333	9.18828933333333	9.63979966666667	8.58129683333333	8.7792535	9.45836783333333
NDUFA4	9.27301716666667	8.53707766666667	9.02313183333333	8.0553105	8.09608516666667	9.209334
NDUFA4L2	4.8713255	4.1326115	4.18456083333333	8.917801	8.45520366666667	6.1432305
NDUFA5	6.20152866666667	6.1985785	6.36368083333333	5.511791	5.14635633333333	7.85689916666667
NDUFA6	9.47786216666667	10.5289803333333	10.8261971666667	10.4519725	10.472755	11.2530295
NDUFA7	8.74601183333333	9.78211933333333	10.0669015	9.31108416666667	9.48994466666667	10.3165175
NDUFA8	7.10161716666667	7.15468766666667	7.495426	6.782048	6.55594066666667	7.10092183333333
NDUFA9	7.5011135	8.59340516666667	9.31619516666667	7.95785133333333	8.23159983333333	9.12299033333333
NDUFAB1	9.4280545	10.4519725	10.7493063333333	8.94519866666667	9.82810016666667	10.7531298333333
NDUFAF1	5.75331566666667	5.82760333333333	5.89324766666667	5.25627983333333	5.73771433333333	5.82802183333333
NDUFAF2	6.575921	7.64520683333333	8.04027716666667	7.948407	7.71173466666667	8.877342
NDUFAF3	8.30406	9.09461666666667	9.7348145	9.2521315	9.24695	9.5879045
NDUFAF4	5.1329595	5.3463385	5.69215083333333	4.66823483333333	4.74772416666667	5.91721333333333
NDUFB1	9.51286216666667	10.8837451666667	10.7295611666667	10.2268308333333	10.0751191666667	11.3025948333333
NDUFB10	9.261531	9.48175083333333	9.89852316666667	8.97041166666667	9.08518783333333	9.17139616666667
NDUFB11	7.86443166666667	8.071084	8.7808605	7.345513	8.06032533333333	8.63884166666667
NDUFB2	10.222431	11.047278	11.3985126666667	10.1898123333333	10.4798375	11.6112718333333
NDUFB3	8.06683183333333	8.5427005	9.190853	7.9337665	8.133034	9.06951266666667
NDUFB4	9.66554933333333	9.7533505	9.81978316666667	8.66776183333333	9.05495983333333	9.96826483333333
NDUFB5	8.84177833333333	8.68410416666667	8.13195183333333	7.7753465	8.675428	9.46992066666667
NDUFB6	9.05138366666667	9.4141135	9.84029866666667	8.57995716666667	9.10430766666667	10.1959626666667
NDUFB7	9.17139616666667	8.857747	10.0443671666667	8.3751625	8.745119	8.90176216666667
NDUFB8	8.21031583333333	10.0535605	9.93641666666667	10.5950638333333	9.87438016666667	10.3525261666667
NDUFB9	8.20125883333333	8.24806883333333	8.64456416666667	7.37065183333333	8.044725	8.41510866666667
NDUFC1	10.0669015	10.7295611666667	10.9793331666667	9.37480983333333	10.034996	10.521809
NDUFC2	7.1336045	5.8802505	6.49043733333333	5.85720983333333	6.03131783333333	5.83982866666667
NDUFS1	5.26295166666667	5.677067	5.6524305	5.19740883333333	5.682603	6.047036
NDUFS2	5.5960265	5.92477116666667	5.65788366666667	5.45203916666667	5.7329025	5.63616466666667
NDUFS3	6.531466	6.502987	6.63215666666667	6.694296	6.48000316666667	6.65185433333333
NDUFS4	6.6814225	6.147476	6.25376683333333	6.13737933333333	6.35095416666667	6.55431183333333
NDUFS5	7.69643016666667	7.5824135	7.636324	7.946002	7.33531483333333	7.94244016666667
NDUFS6	8.3611975	9.452623	10.2787243333333	8.73981033333333	9.012143	10.0039783333333
NDUFS7	5.66423716666667	5.967139	6.90618233333333	5.22754933333333	6.00085133333333	6.24239783333333
NDUFS8	6.29603283333333	6.96555866666667	7.27201816666667	6.72830766666667	6.63071816666667	6.88695483333333
NDUFV1	6.58114266666667	7.86975716666667	8.32465108333334	7.8682335	8.06940516666667	7.56925
NDUFV2	9.31619516666667	8.489981	8.25357966666667	7.00476783333333	8.40599416666667	8.58610383333333
NDUFV3	5.29850366666667	5.96404816666667	6.3729385	6.24400666666667	5.8935955	6.8594005
NEB	3.680637	3.56283383333333	3.65182366666667	3.72494133333333	3.85178183333333	3.74193016666667
NEBL	4.260094	3.93498516666667	3.74162433333333	3.91191516666667	4.2316275	4.755793
NECAB1	3.5419215	3.60053966666667	3.62541033333333	3.85473183333333	4.00824533333333	3.84455233333333
NECAB2	3.82736866666667	4.34319816666667	4.29621116666667	4.067028	4.17349666666667	4.20620033333333
NECAB3	4.28427933333333	5.6648845	6.29896266666667	6.61496433333333	6.34101816666667	6.81015166666667
NECAP1	5.35888	5.0907405	5.23305066666667	5.263789	5.26101433333333	5.231349
NECAP2	5.91031633333333	6.367439	6.5780925	5.65788366666667	5.46729866666667	5.39858616666667
NEDD1	5.46613516666667	5.17905266666667	5.08483566666667	5.10793383333333	5.2295575	5.49327833333333
NEDD4	4.09322916666667	4.91914333333333	4.4781945	4.45848483333333	4.64185633333333	4.4640585
NEDD4L	3.77049966666667	4.28719983333333	4.40008233333333	4.0536375	4.03352933333333	4.457345
NEDD8	9.4141135	10.0163943333333	10.5180196666667	9.8038465	9.81679183333333	10.034996
NEDD9	6.50415983333333	5.61691716666667	5.838594	5.772307	5.7687245	5.3550465
NEFH	4.18405166666667	3.95247216666667	3.91891316666667	3.80775016666667	3.95154233333333	3.9236155
NEFL	3.82297483333333	3.77419	3.6092765	3.721045	3.70006416666667	7.63430466666667
NEFM	4.17099233333333	4.42329366666667	3.91107516666667	4.99836966666667	6.0549135	3.85186933333333
NEGR1	5.254475	4.24761266666667	4.35811133333333	4.97563033333333	4.86055566666667	4.21797383333333
NEIL1	5.212172	6.063845	4.64078066666667	5.10667616666667	4.605181	4.08354566666667
NEIL2	4.63500183333333	4.66292583333333	4.74557883333333	4.881362	4.74261233333333	4.71601716666667
NEIL3	3.69905666666667	3.86210616666667	4.17008666666667	3.89713133333333	4.08142816666667	4.37394433333333
NEK1	5.563728	5.26955033333333	5.15728433333333	6.45121616666667	5.78217333333333	5.56889716666667
NEK10	3.8429665	3.98312733333333	3.82751683333333	4.27521383333333	3.897171	3.74809
NEK11	3.90414733333333	3.86855233333333	3.85944983333333	3.89011416666667	3.813568	3.944618
NEK2	3.81013383333333	3.757659	3.98108533333333	3.762624	3.72149233333333	4.461025
NEK3	4.552349	4.58234183333333	4.20701366666667	4.471265	4.66332283333333	4.01863533333333
NEK4	4.09349283333333	4.5092355	4.364578	4.84692916666667	4.9506695	5.49659216666667
NEK5	3.94279866666667	3.76372383333333	3.710409	3.63015766666667	4.02736333333333	3.86635316666667
NEK6	6.01627416666667	5.7882765	6.5380475	6.6485115	5.97844833333333	6.40952583333333
NEK7	8.16982683333333	5.6735135	6.11517466666667	7.76287	7.066967	6.43873033333333
NEK8	4.40130533333333	4.6973115	4.55146783333333	5.09468933333333	4.68048	4.4875665
NEK9	5.27806516666667	5.2308865	5.03399366666667	5.28162783333333	5.65326983333333	5.09881883333333
NELF	3.92545233333333	4.80274483333333	4.66535866666667	4.72606183333333	4.6957	4.42329366666667
NELL1	3.78430733333333	3.795109	4.10026	3.99611183333333	3.8747685	3.94015733333333
NELL2	4.24942533333333	3.81955483333333	3.9995075	3.8495985	3.85411133333333	3.8105705
NENF	8.13444566666667	6.79332733333333	7.19314083333333	7.87353966666667	7.89298616666667	8.53707766666667
NEO1	5.98540016666667	4.29425933333333	4.06985183333333	5.47607333333333	5.15277316666667	5.622172
NES	6.60735316666667	7.648941	7.36336283333333	8.31217966666667	8.1547685	8.28563833333333
NET1	5.78217333333333	5.82966016666667	6.22401016666667	4.84206416666667	4.57304833333333	5.7928635
NETO1	3.91115866666667	3.6860255	3.7677295	3.90117333333333	3.694967	4.18908166666667
NETO2	4.03874433333333	5.46359466666667	5.77912333333333	4.94396466666667	6.24023133333333	7.09277916666667
NEU1	7.688434	8.961746	9.893617	8.64456416666667	8.58610383333333	9.56600216666667
NEU2	3.85045733333333	4.58276733333333	4.307186	4.92633483333333	4.25855583333333	4.28309983333333
NEU3	3.95300766666667	4.00123366666667	4.021308	4.15523516666667	3.9600065	3.83075033333333
NEU4	4.05766366666667	4.85247083333333	4.47184366666667	4.74662033333333	4.87783566666667	4.74444666666667
NEURL	3.91317583333333	4.02296583333333	4.01759	4.13057116666667	4.01021333333333	3.99208283333333
NEURL1B	6.431111	4.34821266666667	4.10897883333333	3.88954383333333	6.327087	6.00706083333333
NEURL2	3.7088965	4.288942	4.37861666666667	3.77729383333333	3.74828533333333	3.918781
NEURL3	4.63440433333333	4.1534465	4.148843	4.17062166666667	4.04418683333333	4.144632
NEURL4	5.28230066666667	5.64779516666667	5.3276285	5.44065483333333	5.8184845	4.742838
NEUROD1	4.01845833333333	3.73637866666667	3.89855566666667	3.63048233333333	3.65347983333333	3.58468633333333
NEUROD2	4.18303516666667	4.1811715	4.01870483333333	4.09427783333333	3.98855283333333	3.9621665
NEUROD4	4.18130466666667	3.8530125	3.56927483333333	3.784758	3.7375065	3.83368883333333
NEUROD6	3.64078466666667	3.8211165	3.592621	3.764599	3.66048483333333	3.95679616666667
NEUROG1	3.448101	3.587782	3.83478733333333	3.9927395	3.83478733333333	3.59828933333333
NEUROG2	4.0710795	3.79833916666667	3.80386933333333	3.87777066666667	3.99172166666667	3.86522116666667
NEUROG3	4.19674016666667	3.82349108333333	3.49353683333333	3.70759116666667	3.43329266666667	3.5232055
NEXN	10.0997275	5.485477	5.2824605	8.68101583333333	8.1418505	5.847161
NF1	4.1326115	4.159496	4.21909283333333	4.57079933333333	4.60351766666667	3.83994316666667
NF2	4.04260233333333	4.69874233333333	4.94495016666667	4.98011966666667	4.77089716666667	4.76299316666667
NFAM1	3.96368833333333	3.71188283333333	3.97875666666667	3.7384415	3.90765633333333	3.85976066666667
NFASC	3.82229	3.91272383333333	3.90587016666667	3.79775683333333	3.89484833333333	3.95801216666667
NFAT5	5.62692733333333	8.709027	6.17338183333333	8.23159983333333	7.8235495	6.788334
NFATC1	4.30668	5.053283	5.02667916666667	3.90982266666667	4.09044366666667	4.24111066666667
NFATC2	4.15201233333333	4.881362	4.19895666666667	4.30329016666667	4.39887533333333	4.14513033333333
NFATC2IP	5.05122333333333	5.56593633333333	5.35397383333333	5.28501166666667	5.097158	5.416021
NFATC3	5.01880633333333	5.78969033333333	5.40515333333333	5.8626285	5.52720083333333	5.62289683333333
NFATC4	4.883381	4.95766933333333	5.125693	5.607604	5.53437133333333	4.78504833333333
NFE2	4.02714383333333	3.88672383333333	3.96129583333333	3.542902	3.54011316666667	3.77879041666667
NFE2L1	6.901325	5.96823233333333	6.17142233333333	6.878619	6.71045683333333	5.65473366666667
NFE2L2	9.99569066666667	9.61595566666667	8.9546735	8.88021283333333	9.25021033333333	8.7040425
NFE2L3	3.94136733333333	5.598203	5.940652	4.60547333333333	4.03909383333333	4.72532433333333
NFE4	3.7630555	4.02497	3.90770266666667	4.01998916666667	3.91918466666667	3.73354633333333
NFIA	6.34789833333333	6.59328666666667	5.39827916666667	5.46194216666667	5.79915316666667	5.70448016666667
NFIB	6.77275483333333	8.44384966666667	7.32838983333333	5.85324066666667	5.74947883333333	6.08155766666667
NFIC	5.35061083333333	6.29896266666667	5.97909333333333	6.43716583333333	6.2495305	6.39218916666667
NFIL3	8.5070715	4.77672216666667	5.04710183333333	4.72701616666667	5.8626285	5.49944716666667
NFIX	6.460562	5.8626285	5.59196033333333	7.22167733333333	6.62089033333333	6.6269495
NFKB1	8.56113383333333	8.35488283333333	7.828569	6.64973583333333	7.494285	6.85871483333333
NFKB2	3.6486045	4.38798	4.276417	4.15574633333333	4.75026116666667	4.41716366666667
NFKBIA	9.3145215	9.16389	9.8259495	9.12512216666667	8.1462275	8.68775266666667
NFKBIB	4.060117	4.43709633333333	4.76110783333333	4.45713066666667	4.27748566666667	4.17397616666667
NFKBID	3.96282266666667	4.202702	4.07244416666667	4.0201215	3.8777165	4.02832483333333
NFKBIE	4.56709033333333	5.68482733333333	6.39447083333333	5.3550465	5.21830033333333	5.20890466666667
NFKBIL1	4.25264866666667	5.25360016666667	5.156409	5.847161	5.71209866666667	5.09210083333333
NFKBIL2	4.13570633333333	3.81432483333333	4.0465845	3.63139066666667	3.87743483333333	4.08639016666667
NFKBIZ	8.52778883333333	7.95244316666667	6.56292666666667	8.94928033333333	8.33153233333333	8.529775
NFRKB	4.0615645	4.696001	4.83207083333333	3.884127	4.602287	4.15985983333333
NFS1	4.1025955	4.6156545	4.674201	4.46800966666667	4.62848866666667	4.70002983333333
NFU1	8.56211983333333	8.118814	8.15975616666667	7.5855775	8.00508333333333	7.89607766666667
NFX1	5.622328	5.12973666666667	5.1854055	5.43976166666667	5.47411616666667	5.19297783333333
NFXL1	3.7526265	5.78151866666667	5.87334866666667	7.11983483333333	7.294833	5.996908
NFYA	4.4364905	4.42938016666667	4.5247215	4.30042883333333	4.438573	4.63927583333333
NFYB	6.05522516666667	4.42047616666667	4.433402	4.687363	4.3989995	4.40316733333333
NFYC	4.04184983333333	4.40955066666667	4.64426483333333	4.35887083333333	4.418022	4.53061216666667
NGB	4.75882166666667	3.7267715	4.07111091666667	4.26208133333333	3.92347266666667	3.87490516666667
NGDN	4.710654	4.77732933333333	4.82145666666667	4.62103716666667	4.59313733333333	4.58826433333333
NGEF	3.77938216666667	4.127484	5.25766933333333	4.2698285	4.11376383333333	5.39386183333333
NGF	4.747966	3.63738883333333	3.58189066666667	3.61788533333333	3.591521	3.43015516666667
NGFR	4.06277516666667	3.776203	4.011327	4.18729616666667	3.93145583333333	4.093164
NGFRAP1	11.3711091666667	12.5465258333333	12.3548463333333	12.5960001666667	12.5465258333333	12.6822448333333
NGLY1	5.770485	6.2265405	5.82612666666667	6.66799016666667	6.23571233333333	6.0977345
NGRN	6.737615	5.378747	5.55307433333333	5.62166233333333	5.34171916666667	5.52784583333333
NHEDC1	3.79779116666667	3.53054866666667	3.82670533333333	3.79572266666667	4.0460095	3.918577
NHEDC2	4.3458495	4.54008883333333	4.80274483333333	5.01571166666667	4.60757316666667	4.28063233333333
NHEJ1	4.17521966666667	4.54507133333333	4.36615083333333	3.62428783333333	4.16323416666667	3.73310033333333
NHLH1	5.19456333333333	5.16373683333333	5.0554735	5.21688216666667	5.31501466666667	5.264841
NHLH2	4.3582625	3.7979555	3.76399133333333	3.68761016666667	3.69412433333333	3.9068385
NHLRC1	3.75916083333333	4.116797	4.39173783333333	4.898634	4.158819	4.09450866666667
NHLRC2	3.962077	4.03933533333333	4.09482766666667	3.97175283333333	4.30500933333333	3.93009333333333
NHLRC3	5.40182866666667	4.49589	4.49617633333333	5.0376395	4.78097	4.85122083333333
NHLRC4	3.74257233333333	4.4747305	4.34534316666667	4.24487883333333	4.35407066666667	4.22263033333333
NHP2	8.90176216666667	9.15750233333333	9.84756016666667	7.99854383333333	8.691967	9.48494166666667
NHP2L1	7.16331366666667	7.45244616666667	8.07416266666667	6.97182833333333	7.61846583333333	7.31165316666667
NHS	4.01110616666667	3.79364466666667	3.74154833333333	3.86133683333333	3.86354816666667	4.17358866666667
NHSL1	5.02167883333333	6.26860566666667	5.3682155	5.25201583333333	4.87978516666667	5.6186195
NHSL2	3.64473833333333	3.76976033333333	3.71135116666667	3.62299233333333	3.66957683333333	3.680795
NICN1	5.31994983333333	4.80994033333333	5.46217866666667	4.919626	4.9965255	4.66477466666667
NID1	8.759492	7.45057816666667	6.6394435	7.875387	8.49820333333333	7.40520133333333
NID2	6.796541	8.058951	5.87132883333333	9.35363733333333	9.59419683333333	7.59917533333333
NIF3L1	4.1355425	4.60687033333333	4.6670935	4.14595083333333	4.925722	5.0299415
NIN	5.08339266666667	5.25535816666667	4.953119	5.04710183333333	5.26037483333333	4.81681616666667
NINJ1	4.09913316666667	5.66553583333333	5.78969033333333	4.2003005	5.19600166666667	5.3302835
NINJ2	4.266444	4.45917033333333	4.5224795	4.5228045	4.45848483333333	4.27916416666667
NINL	4.14140383333333	4.922622	4.4908	4.92052383333333	4.66260116666667	4.12217666666667
NIP7	4.9721685	5.15177383333333	6.08240416666667	4.88722633333333	4.88911933333333	5.68634216666667
NIPA1	4.36877008333333	4.7918095	4.75311433333333	4.42593266666667	4.26185733333333	4.63461716666667
NIPA2	6.41584133333333	8.33573166666667	8.35936116666667	7.42706233333333	8.08008966666667	8.43881416666667
NIPAL1	4.47599366666667	3.63226866666667	4.20758833333333	3.93459833333333	4.124995	3.816278
NIPAL2	4.80634566666667	4.98208416666667	4.84014833333333	6.25958	5.92564083333333	5.1585975
NIPAL3	4.54507133333333	5.09130616666667	5.53903466666667	6.43569966666667	5.95479966666667	4.95172916666667
NIPAL4	5.08435516666667	3.824544	4.1681145	3.933618	4.22124833333333	4.289594
NIPBL	4.59354366666667	5.509323	4.94903266666667	5.45578633333333	5.42162166666667	5.194271
NIPSNAP1	4.91447066666667	5.29916383333333	5.46699583333333	4.91570866666667	5.20961	5.22264066666667
NIPSNAP3A	6.7982215	5.21706233333333	4.806055	4.734781	4.98716483333333	4.43976616666667
NIPSNAP3B	4.1080405	4.00897833333333	3.76770133333333	3.701454	3.689909	3.79862366666667
NISCH	7.19896583333333	7.26967116666667	7.027008	7.15123466666667	7.50467583333333	6.42190283333333
NIT1	4.2966945	4.425769	4.483729	4.4615945	4.57916016666667	4.424681
NIT2	4.41126166666667	4.80532516666667	5.01450083333333	5.23499133333333	5.11193116666667	5.39592466666667
NKAIN1	4.09482766666667	4.4543665	4.40327383333333	4.6100435	4.49876966666667	4.53010216666667
NKAIN2	4.37945916666667	3.781518	3.69139883333333	4.067208	3.68895833333333	3.87169116666667
NKAIN3	3.84243433333333	3.8976965	3.8314075	3.84525733333333	3.79521133333333	3.77631408333333
NKAIN4	3.7829005	3.4950315	3.5172575	3.83707816666667	3.529883	3.64672933333333
NKAP	6.39287616666667	6.87609633333333	6.96041783333333	6.13530383333333	6.67069016666667	6.66132616666667
NKAPL	4.23454233333333	4.32640266666667	4.15550633333333	4.82854	4.0236885	4.0347205
NKD1	5.16046583333333	4.179654	3.880884	4.16503983333333	4.05668666666667	3.96960716666667
NKD2	3.82077216666667	3.48936516666667	3.92580083333333	3.55425233333333	3.49700333333333	3.81586966666667
NKG7	3.9627755	3.7196385	3.9509115	4.05505316666667	3.82968933333333	3.85731733333333
NKIRAS1	4.07475183333333	3.62447	4.158819	4.11874183333333	4.091595	4.12045933333333
NKIRAS2	5.97288266666667	6.012768	6.09386966666667	5.3252865	5.56949983333333	5.38427233333333
NKPD1	3.60672	3.57141883333333	3.93985816666667	3.848055	3.67251883333333	3.6291345
NKRF	5.30280283333333	5.75777633333333	5.4839215	5.487057	5.4382005	5.93264966666667
NKTR	6.52190683333333	7.85305466666667	6.575327	8.7360255	8.24698016666667	7.72898616666667
NKX1-2	4.435884	3.73923233333333	4.073032	4.20473983333333	3.92553616666667	4.01574
NKX2-1	3.76203266666667	3.90991016666667	4.03030966666667	4.223833	3.90245716666667	4.101586
NKX2-2	3.861973	3.731419	4.04679083333333	3.85828066666667	4.03305666666667	4.06182116666667
NKX2-3	4.45780083333333	3.56832333333333	3.7443985	3.67876316666667	3.66372283333333	3.79651616666667
NKX2-4	5.0127505	3.76894983333333	4.112284	3.63215083333333	3.98108533333333	3.7320535
NKX2-5	3.86256433333333	4.00224916666667	3.965992	4.09254516666667	4.153673	4.24346716666667
NKX2-6	3.75924533333333	3.98108533333333	4.016801	3.70305633333333	3.716047	3.67469633333333
NKX2-8	3.6926365	4.13875383333333	4.142764	4.13858116666667	3.95340016666667	3.93080933333333
NKX3-1	3.92580083333333	3.91358966666667	3.89354416666667	4.02714383333333	3.91925483333333	3.933618
NKX3-2	4.52695316666667	3.83062966666667	4.10137216666667	3.97143433333333	4.17130766666667	4.0422495
NKX6-1	3.79364466666667	4.16510666666667	3.78699866666667	3.94699975	4.14801883333333	3.90304616666667
NKX6-2	4.3881815	3.64523083333333	3.80037216666667	3.62541033333333	3.910591	3.755904
NKX6-3	4.5092355	3.9892535	4.23428133333333	4.3312855	3.7615385	4.08730916666667
NLE1	4.2803115	5.00821083333333	5.4489925	4.93036283333333	4.8786495	4.81258533333333
NLGN1	4.21797383333333	4.37286733333333	4.3671925	3.743412	3.88035066666667	3.961993
NLGN2	4.4908	5.25627983333333	5.20704483333333	5.9429665	5.61395533333333	5.18680716666667
NLGN3	3.99941433333333	3.89444483333333	3.94857016666667	4.1373035	4.04256266666667	3.9097505
NLGN4X	3.589376	3.70977783333333	3.686392	3.71138516666667	3.667999	5.1145775
NLGN4Y	3.77009116666667	4.26065333333333	3.9928215	3.8781065	4.154444	3.79075833333333
NLK	5.67912233333333	6.11254483333333	6.34259466666667	6.29501866666667	6.08369716666667	5.59941066666667
NLN	5.75946333333333	5.29850366666667	5.29637966666667	5.4185995	5.49369883333333	5.413016
NLRC3	5.76528916666667	4.4271135	4.674912	4.0313615	3.84897	3.9072775
NLRC4	4.00123366666667	3.74162433333333	3.75140016666667	3.61030883333333	3.74986583333333	3.85845233333333
NLRC5	5.511791	4.211128	4.4934345	4.84752533333333	4.48770016666667	4.45293233333333
NLRP1	4.3038585	6.23648716666667	5.77487166666667	4.30093483333333	4.43051083333333	4.24487883333333
NLRP10	3.65278483333333	4.11638883333333	3.73058233333333	3.65075516666667	3.42059733333333	3.74992233333333
NLRP11	3.61766383333333	3.78568283333333	3.65308866666667	3.63272383333333	3.75332216666667	3.40989183333333
NLRP12	4.3789335	3.64511416666667	3.8975535	3.9076005	3.5990215	3.54878333333333
NLRP13	3.596401	3.65082858333333	3.78116233333333	3.4716655	3.62747583333333	3.51781216666667
NLRP14	3.957517	3.94738266666667	3.63776633333333	3.77938216666667	3.76146333333333	3.85920983333333
NLRP2	3.87283733333333	4.0869065	4.258657	3.911417	3.81240266666667	3.912155
NLRP3	5.2872835	4.26534183333333	4.20413916666667	3.999343	3.92885316666667	4.168351
NLRP4	4.41846833333333	3.78037916666667	3.86425216666667	4.06154541666667	3.90627066666667	3.953195
NLRP5	4.92354716666667	3.92143066666667	3.60971033333333	3.74081883333333	3.58519483333333	3.65416883333333
NLRP6	4.01984766666667	3.93855083333333	4.31302516666667	3.96905716666667	3.92727016666667	4.04489966666667
NLRP7	3.783341	4.16338383333333	3.689491	4.0483665	3.8107225	3.78741883333333
NLRP8	3.98906483333333	3.79051616666667	3.85927316666667	4.08749083333333	3.75916083333333	3.70627183333333
NLRP9	4.37349891666667	3.83068333333333	3.92326066666667	3.727989	3.72623916666667	3.644136
NLRX1	4.76509266666667	4.79483066666667	5.22716733333333	5.24900116666667	4.9332885	4.4845
NMB	6.169005	5.83336766666667	5.88334033333333	6.90884483333333	5.46417883333333	7.85747883333333
NMBR	3.687334	3.9305275	3.74872483333333	3.56707466666667	3.934828	3.785762
NMD3	6.66363066666667	5.88423183333333	5.36778416666667	5.6799155	5.78151866666667	5.6598145
NME3	7.6791415	7.75598	8.243934	8.2305765	8.22136716666667	7.9337665
NME4	5.78119483333333	7.52227566666667	8.20477966666667	6.9928385	7.60783116666667	7.19171633333333
NME5	4.09438633333333	4.13744216666667	3.82897333333333	4.461775	4.170796	3.7845755
NME6	3.7063685	4.3171825	4.73363166666667	4.26246216666667	4.36076166666667	4.20280216666667
NME7	5.70376916666667	5.98317	5.81117083333333	4.83099066666667	5.43413983333333	6.34382333333333
NMI	6.5459075	6.60840616666667	5.5671495	4.48963583333333	5.17009583333333	5.35450566666667
NMNAT1	4.044018	4.44409233333333	4.6025675	4.289787	4.260005	4.35630183333333
NMNAT2	4.0153265	3.885525	3.91452516666667	5.102888	3.9991945	4.611381
NMNAT3	5.11063316666667	4.10849216666667	4.04078566666667	4.68110816666667	4.159025	4.17218416666667
NMRAL1	5.01323616666667	5.73188966666667	6.5986835	5.6705325	5.697785	5.35061083333333
NMS	3.8254975	3.74123733333333	3.69372266666667	3.950308	3.7720625	3.4862565
NMT1	5.81795983333333	6.02398933333333	6.35049583333333	5.6292025	5.86670483333333	5.954258
NMT2	4.1786785	4.94081116666667	5.92169116666667	5.5075275	5.06708033333333	5.12710033333333
NMU	6.06731416666667	3.589376	3.7557495	3.50322133333333	3.65613733333333	6.5593885
NMUR1	3.99532466666667	3.97721666666667	4.26224783333333	4.174777	4.07795316666667	4.13064983333333
NMUR2	4.30547166666667	3.9530575	4.5534765	3.71938833333333	3.81949316666667	3.70577416666667
NNAT	3.9208625	4.51938366666667	4.49908483333333	4.430669	4.12172216666667	4.37790133333333
NNMT	12.1601981666667	9.42975283333333	11.2406418333333	9.81127183333333	9.63979966666667	11.9738091666667
NNT	6.30477683333333	8.031914	7.49663416666667	7.33648316666667	7.205534	7.04290833333333
NOB1	8.917801	9.832684	9.75838233333333	8.81285166666667	9.09060216666667	8.7767885
NOBOX	3.89608433333333	3.85434583333333	4.0536375	4.1932355	4.188995	4.06743216666667
NOC2L	4.12457216666667	5.24806883333333	5.58248233333333	5.65268466666667	5.31039433333333	5.82297316666667
NOC3L	3.74593616666667	4.21469666666667	3.826478	4.07668266666667	4.2838435	4.23861316666667
NOC4L	5.0159315	6.726454	7.458564	6.5796765	6.18276333333333	6.49789666666667
NOD1	5.795419	5.56069033333333	5.54889716666667	5.11591016666667	4.67237583333333	5.0317845
NOD2	3.70745416666667	3.96668983333333	3.85750883333333	3.900534	3.84679283333333	3.74506933333333
NODAL	4.451251	4.01218066666667	3.9211835	4.08157866666667	3.95655	3.87672783333333
NOG	4.32046466666667	4.151059	4.06533733333333	4.3958595	3.89089016666667	4.2838435
NOL10	4.03445566666667	4.24846683333333	4.54898416666667	4.003557	4.35448983333333	4.77577716666667
NOL11	7.218542	6.79005333333333	6.47803016666667	5.8184845	6.277619	7.27917033333333
NOL12	5.5404305	5.37221283333333	5.72032383333333	5.69034133333333	5.82760333333333	5.61850566666667
NOL3	4.48944883333333	4.481972	4.64811333333333	5.1447655	5.06155	4.76342483333333
NOL4	3.84817633333333	3.46152666666667	3.8011775	3.71304916666667	3.686567	3.55965733333333
NOL6	4.0869065	4.3105845	4.40955066666667	4.125829	4.29706233333333	4.286967
