id	GSM335197_Control	GSM335198_Control	GSM335199_Control	GSM335185_Treat	GSM335186_Treat	GSM335187_Treat	GSM335188_Treat	GSM335189_Treat
NCAPG2	5.30272331836864	3.99729650089749	4.65295279965662	6.44315394563943	5.48534036235077	4.79105862257914	5.8958351618652	6.08988729778122
NCAPH	2.23157826521294	2.18564654774439	3.10329982550118	4.72647975067061	4.12000171033605	2.21960119315923	3.76993916941905	2.92812347545391
NCAPH2	5.02626836844684	4.28947518453037	4.55689836612289	4.59384811833849	4.57595294565347	4.32547126053876	4.97365404133319	4.40900452890811
NCBP1	4.75186466239544	4.360693931839	4.20977543454975	3.79263116531173	3.84913020312105	4.48868230002484	4.24382971816998	4.13662397770314
NCBP2	6.09646831391703	6.1595627731977	5.75848902610657	7.56097153191448	7.2325389723262	6.6792757446348	7.03727882869511	6.83835905433827
NCDN	4.55689836612289	4.38021420432073	5.51902190429987	4.38995787682354	4.53505076927342	4.66723118359667	4.54896128661779	4.38375229594495
NCF1	3.82959538327498	4.89300823173239	4.16413148401735	2.48098191346865	4.65339736203194	5.62077231014048	4.12165426404362	4.47880290502749
NCF2	4.08310974808827	5.35467727832337	4.92610959023144	3.9179321451106	6.30112420940851	6.86897300926676	4.91656509173014	5.70652765461917
NCF4	2.09265400962194	4.18272465311403	2.35872368425519	4.18910142547436	5.0287012510589	5.14081440211388	3.78804224332123	4.50790939941301
NCK1	6.211498171696	6.43666619914534	6.23872752770812	6.71746986166605	6.99997892355433	6.30450148250513	6.72549984787241	6.56542719759527
NCK2	6.4443352854793	7.20632486560834	7.19813565242308	7.15714186273361	7.17655405713329	7.30097681640158	6.99186460600824	7.33251258160994
NCKAP1	6.3647866350237	6.74121634016663	6.50749960127277	6.90668398430055	7.45652240144564	6.6258655404339	6.34640374571093	6.82322180107
NCKAP1L	4.64237227479035	4.40755246709733	4.14128495396245	5.01667693954714	5.10566400797317	5.56262261359991	4.45228007282575	5.51830968033996
NCKIPSD	6.00921962419274	5.6793496142478	6.19165295160288	5.06742799294463	5.18981830281549	5.37464150994947	5.65901149257781	5.13322398125136
NCL	8.98589784021551	8.10149814401206	8.40233720384319	8.52909177914848	8.92953344688717	8.57309868272785	8.72916444594618	8.77292738101616
NCLN	2.99753139476962	2.21725018644743	2.28018324420163	3.16772411422993	2.88498307614195	2.68792984180133	3.25078301528436	2.98834139828636
NCOA1	7.09465433103278	7.07149425103176	6.96901390905137	6.87636005844819	7.25564939651286	7.13433572001252	7.00299861955109	6.60872339764053
NCOA2	6.02197220085247	5.91772837853714	5.7448936123388	5.47604221875249	5.66151002348393	5.40814354482815	5.42048040650558	5.83870802306447
NCOA3	5.35231778031395	5.24203832235599	5.3092136828977	4.72689506086599	5.33000380139829	5.06039027081022	6.03511195370841	5.47427910763045
NCOA4	10.0466061058541	10.0466061058541	9.79808226507505	9.0463710916007	9.08206092359792	9.36263661625973	9.23827633362668	8.98872732865022
NCOA6	7.8806825213631	7.28941931465515	8.02430670272595	6.5108550430509	7.34725550409075	7.55787901735727	6.78389920369501	7.34437269494242
NCOR1	6.45942162195201	6.03785713057247	6.22441337538204	5.60127742740865	6.21862463997069	5.84750041363141	6.04765920181162	5.96544939703965
NCOR2	6.27866813826824	6.11686487136839	6.27228376833499	5.87252208174055	6.00846697097008	5.79825226765644	6.38418181826731	6.25686992206046
NCR1	2.56470873186104	3.24556737478864	2.76931665018103	3.05556726428064	2.92325888421417	2.89321298516809	2.07465021630968	2.55840866779452
NCR2	5.02896541096951	4.99585939104766	4.63433298504837	4.63057644459247	5.06920575062049	4.82722462168594	4.50202028141364	4.40964926917893
NCR3	1.66516243075657	2.59987852008334	1.87635856804719	2.39001985227455	1.97802578596978	1.8535694806391	2.44018367281991	3.13060888896191
NCS1	4.46467376146423	6.15716534532659	5.86223665431271	5.19544006594351	4.18566715640887	4.38325640133475	3.34497251920617	3.70234253850271
NCSTN	6.73796348824864	6.30235774087475	6.00001567754246	6.08731655862283	6.43547809293551	6.7977162481991	6.82286985522259	6.04045830431127
NDC1	3.81731619448846	4.25228333660928	4.60299617283272	5.09782172763866	5.08357902374363	4.40726329673701	4.66966851225388	4.84863136127995
NDC80	1.07294603781629	0.754768230250675	1.17936229625736	5.9353028410928	5.00427343374105	2.69298650484058	4.66723118359667	6.42525274291131
NDE1	8.2120113494647	7.48744377060868	7.5448103358004	5.10320873550118	5.39891226928015	6.69774609452599	5.14001272098865	5.6484135519644
NDEL1	6.80142807203193	7.48825976492199	7.25112667513728	6.69537775639529	6.92510037789807	6.65008834927581	6.47326468377056	6.72653526684582
NDFIP1	8.13519577079661	8.37673657614877	8.17009759129382	8.69158090091573	8.55972005322358	8.39585105705909	8.72750616241949	8.28681173430816
NDN	7.24291315863817	7.19050783985988	7.58121760260157	7.11278224867059	5.33894583095684	6.5417752928957	5.04131343855612	5.1133889716932
NDNF	4.81793109739661	4.35292854766508	5.27797747448221	4.37929801196384	4.65683672835227	5.55063974334339	4.09207871334114	5.34136971606873
NDOR1	3.33022526116008	2.92099473680051	3.18723412309138	2.41402405865992	2.35108642565526	3.1694252974699	2.84201708567727	2.54401831091389
NDP	7.26104194596746	7.08091356964876	6.98172863272504	6.83084060228103	6.56542719759527	7.81055076329853	7.76552791928296	7.51669625358081
NDRG1	10.3512664753428	9.69099898341808	10.207442960955	7.10257121061652	8.10149814401206	9.07531492155448	7.87636248511916	8.39181592657105
NDRG2	8.65777739813052	9.18379206282894	9.2979712889825	8.25401485842084	7.61138835935705	8.91906645501938	7.23412071780971	7.58655025798311
NDRG3	7.5275440169055	7.83188201306653	8.17533275556886	7.28443601523222	7.37678020376779	6.92399699554959	6.88577125741686	6.65245162110417
NDRG4	6.78572812112977	8.04965354751173	8.15947294528614	6.84484487100089	6.9054111513248	6.89418441353158	7.06522617335679	6.60824328548257
NDST1	5.21488903372648	5.2347563572318	4.51154914518514	4.35538849877528	5.0722279318436	5.09914814946444	4.73353804277709	5.28954754124873
NDST2	5.18145556680803	5.35063087198462	5.11940691369619	5.35842326275319	5.13348390143863	5.61513716495023	4.46525121296089	5.20262116615198
NDST3	1.94108726103691	4.99400135766382	5.01195985457564	3.26613459256596	3.25078301528436	3.36122515948682	4.00153847427371	3.86302466055479
NDST4	5.23504134581663	4.83762719319359	2.67561571515637	4.59117077998287	3.17610256035077	3.87562862772147	4.40031386911532	2.54194954469295
NDUFA1	8.16113769897692	8.45354326149632	8.50601581771386	8.38435559450575	8.69548893265918	8.802235161789	8.14778001314954	8.57556101382357
NDUFA10	8.04750998078416	7.85300716579792	8.11745206097076	7.70995139502858	7.83834554248945	7.54423756460967	6.79876657011783	7.6304666284454
NDUFA13	8.09257532996535	8.78470549465999	8.14081043044929	9.0122977647564	8.93609807390684	9.02993404527465	9.42024056895464	8.56705001696801
NDUFA2	7.38400472731436	7.36849776035569	7.28941931465515	7.50468798304301	7.60147338447372	7.50643358272407	7.28381800554021	7.29632903614131
NDUFA3	7.85216781542323	8.54860046923877	8.25943341419672	9.03399636977825	9.16680442555868	8.56493684011948	8.27345649508395	8.69409094927922
NDUFA4	9.54624203323149	10.4355425424454	10.1060985490522	10.324366825784	10.381774068721	9.39225100804562	10.0111614718947	10.2886669135652
NDUFA4L2	3.37370336452656	4.57328782159084	3.83634475414984	5.48342143274314	5.18082365566992	5.4557855301894	5.60480089959701	5.03676241996991
NDUFA5	7.0044336256962	7.69989368468394	7.65226925577187	7.76756890710182	7.39873071340552	7.20966046155023	6.53112702199403	6.76960134447571
NDUFA6	7.47114849072635	7.82905220224087	7.61051281958062	8.18116055569143	7.56097153191448	8.18811290963516	8.00616699824434	8.23405129943217
NDUFA7	4.11005677448181	3.95768005944413	3.88474855946823	6.60052215477228	6.66031000691585	6.7994739332766	6.36347453099846	4.81672313927103
NDUFA8	7.99564438738437	8.60006191516249	8.47177139149622	8.35948850342562	7.63115098959779	8.17009759129382	7.77022927447062	8.22595460159376
NDUFA9	7.20068231582528	7.42173003869186	7.37913095349875	7.64173548571147	7.51372288576311	7.32414383691227	7.69389824499907	7.91904104035264
NDUFAB1	8.49011208658128	9.19413452293436	9.17312294726134	9.27604944281409	8.52422165285598	8.9163243157804	9.02993404527465	9.25313065542253
NDUFAF1	6.74440067302725	6.65843921535042	6.67352536841995	6.18765369631613	6.87361830961426	6.47125871471906	7.16671067431233	6.26585175340088
NDUFAF3	7.401696364032	7.26392345723137	7.45752053737759	7.28381800554021	7.33168993916598	7.381880508773	6.1894137733699	6.0537368109928
NDUFAF4	6.15682416516223	6.32861194803383	5.50703693449138	6.70041567133662	6.26028987700677	6.10321446384597	5.72712675279383	5.96036469912433
NDUFAF5	3.70605399730534	3.79263116531173	1.20296606186273	3.20077135170155	4.15309459944459	3.24393204171302	4.41284131444324	3.49858644086229
NDUFAF7	3.03938511959738	1.53800374091522	1.07932226366721	2.58795238542923	3.99156741985556	2.84687042217398	1.45864457835472	1.07578754774911
NDUFB1	9.17953733806596	9.48641902331896	9.25854315250194	10.1362388593564	8.9405881365735	9.79332946585147	8.79598977189131	10.6168825748788
NDUFB11	7.2478779593481	7.70570266162964	8.08404467276054	7.79497946836496	8.06885637410968	7.82445453197092	8.02287575140406	8.35126008516562
NDUFB2	9.06749120350497	9.29186211061398	9.32470221367627	9.75138810979753	9.60768476173996	9.25589424111944	9.48958907934904	9.8835785806925
NDUFB2-AS1	4.57595294565347	4.4413808777221	3.88947598865462	4.38204002426991	4.14309126831745	4.60212166055265	3.50133188567126	4.96242583582577
NDUFB3	7.79909480113391	8.28404167664913	8.33226481495335	8.17296354427005	8.05486310326278	8.20861765246184	7.74757978932001	8.3715451177062
NDUFB4	9.40217387499928	9.71196599700061	9.60281442261324	9.95853408206922	9.57795642601681	9.10928257319911	9.36263661625973	9.1440943269882
NDUFB5	8.96870762217019	9.41080716084948	9.58826162072614	9.79332946585147	9.51363432774082	9.10529771072807	9.4601860206093	9.63713628306312
NDUFB6	7.91904104035264	8.28681173430816	8.01913997527633	8.61670120073892	8.01793355605293	8.21557822288754	8.12152227270492	8.58752913389806
NDUFB7	6.12463430476249	5.72819592770505	5.70729134069131	6.05473779799623	6.08197927775035	6.03277960739096	6.58390954116409	5.86517190913199
NDUFB8	8.52591100966509	8.88257807100774	8.58572101286688	8.46464850213748	7.47641176752251	7.57827963750468	7.32348062795842	7.45880086157537
NDUFC1	8.12548172520595	8.14471708418752	7.81055076329853	8.15097762113275	8.802235161789	8.55972005322358	8.5122117247568	9.04919775901806
NDUFS1	7.12980251137072	7.31750411601228	7.10332216557049	7.21246021694048	7.18542286510208	6.17395401674173	6.96299610814142	7.21309725220059
NDUFS2	8.11419878010909	8.29087781569323	8.21659728230471	8.54313401529211	8.20421272919241	8.01304121400241	7.97712449099631	8.43106597116715
NDUFS3	8.10995021765931	8.06385352305022	8.3356116454119	8.54692405420101	8.46087836714019	8.45354326149632	8.25522629371528	8.37372737618615
NDUFS4	7.49985145284724	7.3753071921499	7.42457908136938	7.79674341736284	7.77390048422215	7.32990475521734	7.62534692743085	7.54727764496415
NDUFS6	7.90366867708788	7.51740122973854	7.26155993017354	8.07810114000623	7.63464112035422	7.69882121108871	7.99992810886502	8.5122117247568
NDUFS7	8.18671339194354	6.97970242453	7.50468798304301	6.74769460927897	6.90438045007573	7.29762243196309	7.49742904187038	6.87730555175338
NDUFV1	7.78895139700485	7.73482271634617	7.68328776903674	7.95879456366433	8.2483766960766	7.80241586201228	8.11745206097076	7.69532266605224
NDUFV2	7.26155993017354	7.4700885568119	7.4055900029457	7.53713612774185	7.63556886365383	7.69788020178077	7.48131966236293	7.41374936344384
NEB	4.43846926380445	4.17644035219846	4.05598209931124	4.01260875393515	3.75018652686881	4.27659537652365	3.34311408290099	4.18139102724506
NEBL	7.10257121061652	7.52161440776436	7.401696364032	6.0110921214511	6.45011272683875	7.18676425043747	5.11703931782387	4.86971510112825
NECAB2	2.80171334812579	3.94495966982776	3.69439662016819	4.8492764387005	3.27906683512837	2.92159918138198	3.41906589658603	3.65720981621556
NECAB3	5.64330765296949	6.36711178595393	6.11415554682027	5.44551163057425	6.4644689422418	6.29788222305947	5.69421715519206	5.90891090936847
NECAP1	6.1595627731977	6.27385854267144	6.8982097787933	6.23650040578579	6.34930156677815	5.67207754030947	5.6196179034628	5.08857603783655
NECAP2	6.20754931426356	6.20966731404382	6.61767205899869	6.45122114586193	6.80967188665087	6.60052215477228	6.89174890971194	6.34140612071413
NEDD4	3.91170538315622	4.58965847435707	4.5151699098173	4.07729013827042	4.91598840582402	4.26789063183553	4.46099125946645	5.0387917861501
NEDD4L	3.99120572047087	5.88870335771939	5.69298658711081	5.30074504008701	4.59234405496236	4.89575809588787	5.44959483495387	5.20481463009842
NEDD8	7.0847614795058	7.8806825213631	8.08198917909757	8.29469946484647	7.38807136112898	8.15585548334798	7.28443601523222	8.24508291176488
NEDD9	4.76964463120959	5.00389450633997	4.7734457949527	5.72165828388172	6.35458193834532	6.09689820273007	5.60769029446103	6.4299159663498
NEFH	4.22264897723444	7.35493396848317	7.41562734112856	6.56095776278203	3.36211991195597	3.84591842272223	4.20322795543616	3.88326725345614
NEFL	4.65943565212196	8.94306712421014	9.07531492155448	7.10581811390355	4.92770392786102	6.17028084239311	3.65485713573982	3.86208275351813
NEFM	5.27388775521434	8.59315413580839	8.52036459838052	7.40108958121047	4.65189755775961	4.78285426855332	4.71534762111282	3.62791303793929
NEIL3	4.78909997491191	3.22999496113553	4.82387477576623	5.13232182628207	3.67550591622953	4.37929801196384	4.38574719750812	5.00171464258064
NEK1	6.32252071966253	6.02688288026973	6.0110921214511	6.02994448581278	6.55990184917026	5.53078084966844	6.42393439715414	6.62266534623072
NEK11	5.35359266996983	5.82919017192592	6.09470884163095	5.51382329614259	6.26433806532948	5.60506694794229	5.51413591799188	6.02601012870301
NEK2	3.72219727832679	1.61165308813864	4.12951269148497	4.94887694479006	3.98608785568515	2.95473040980013	4.23028114649265	5.29391375519094
NEK3	7.35149810646298	6.01381470579437	6.04319346335139	4.98189905507817	4.94645634385209	5.55461790738139	5.33070725987016	4.61298935688218
NEK4	6.18148548526678	5.55121089747794	5.71836422795291	6.64090195771857	6.43953357518261	5.74623028369826	6.18855011309344	6.41062918500731
NEK7	9.24659183159986	8.46464850213748	8.57556101382357	7.02515397340614	7.73215937620585	7.74937599361719	7.34437269494242	7.13171780273006
NEK9	6.06053914546652	5.03967578168851	5.52814723134474	5.46779422451993	5.15614125991936	6.14174318544289	5.57027476189144	5.30804860064082
NELFB	6.48486929044997	5.9824681159179	6.06454731759108	6.03048617301563	5.79141976545802	6.38833175801161	6.57883579734518	6.60436437207867
NELFCD	7.79144990694084	7.43033935139999	7.64749138874089	7.75838792205506	8.67081623015913	7.72665563731533	8.42725081586538	7.50643358272407
NELL1	3.15733784118173	5.79318723577687	5.88870335771939	4.46939720501914	2.2116399156298	3.02401954691406	2.82060024270283	5.2484393409184
NELL2	5.43196435200861	8.52422165285598	8.47459686639401	8.03067692592285	6.60701541804412	8.39013709303396	7.35021896338357	7.12045949991482
NEMF	7.91994162240181	7.59563159175431	7.70112235058483	6.88228035897411	7.21442589059447	7.24433974165401	6.70403174992276	6.26793912807139
NENF	6.63320928094996	6.02601012870301	6.33115492148308	5.91998804233725	5.83317520756876	6.00043544837599	5.07057628734591	5.99477796981099
NEO1	6.76706390353297	6.180209810956	6.043719610739	5.43408924466791	5.79969808866717	6.08432845146685	6.15237969337902	5.48312941090612
NES	5.38859831502751	5.77642828518379	6.46152938647807	9.52821393115767	10.1991739054515	8.99596129089603	10.7705449081683	8.85491796974484
NET1	7.15540409325583	7.19997089319057	6.81559259132136	5.21461423152721	5.43902539033824	4.83338055213819	4.35063416329889	4.58900139126177
NETO2	4.76148224524463	6.2801710483432	5.64003393367582	6.6549644641295	4.41610226357987	5.28758052686554	7.76482977709904	7.05302798027666
NEU1	5.11638173991578	5.96129662785253	5.85223606864866	5.3525313985279	6.15349144323364	6.7000564069969	5.90256659778664	5.86788941222503
NEU2	2.09605449955541	2.22294278396376	2.28956300841566	2.12001083450205	1.69609541703146	2.67931978098175	1.55450598631387	2.49006508401647
NEU3	4.13572163955864	4.39102652433043	4.1970586728288	3.72219727832679	4.15914972925675	4.51360889653676	4.02517815665583	3.86247085976597
NEURL1	4.28523197573345	4.79227504046957	4.78084921712147	4.79697762088117	4.27188098315261	4.16544034392549	4.87622560471669	3.8352726188805
NEUROD1	2.4354891827443	2.17753240783565	1.28223081495638	5.8937386667497	3.52810989040831	2.10340475084673	5.45750652576715	3.51875365082566
NEUROD2	5.61687310804507	6.24402966202163	5.90630048057838	5.87114834509689	4.97365404133319	4.362804543502	5.73771096008559	5.1810848576245
NEUROD4	5.05090990552672	5.15835037662504	3.56448225871164	3.42388708391565	3.95552393082064	3.50988663602425	2.30847862811801	3.93368605394216
NEUROD6	4.96841160627866	7.39637709025583	7.06588811548639	4.4325071601777	4.48868230002484	4.25787939664385	4.2621505714174	4.42533169225275
NEUROG1	4.31028483596167	4.43074120386159	4.82042669285127	4.52059423929922	1.89882745386225	2.34055216761145	4.73086713938732	1.45303171230019
NEUROG2	1.61311786314244	1.24324823266663	1.91777410585827	1.38757512197606	1.2527697948983	1.67521824719574	2.10663210383809	3.73385598174514
NEUROG3	3.54451869412683	1.23644610566809	1.16258344790935	1.44206588415713	2.33428147134292	1.59100519592093	2.18499357942685	3.34746295676999
NF1	3.63733733615632	1.29760415793616	2.49264131243586	3.06338598336179	3.23896403710796	2.62277798822563	3.97513478384082	1.59846042251949
NF2	4.14803341231393	4.63562320624244	4.26315329405632	4.26753624930319	3.91598318880084	4.52359364391346	4.40238696657684	4.5861996239303
NFASC	8.58752913389806	7.86238418109645	7.73293266977726	5.67340967762028	6.52899287046927	6.77556901616725	5.61934790630615	6.06087090979115
NFAT5	6.13833194509637	6.4780803248164	6.12658861975757	5.74329978783232	5.2812554898639	4.58654337943747	6.22312853637973	6.22365833545633
NFATC1	3.80587984030169	3.7272687269716	4.50100884891213	4.38239471692722	4.54034121609661	4.71601825758566	4.21768314022706	4.44371089084957
NFATC2IP	6.08603514207074	5.43277877236058	5.79754099013169	5.7795322762264	5.16447221295716	5.47020559785208	6.52241043650603	5.89743828299915
NFATC3	5.07702404152948	4.41969859752669	4.28074224409078	4.06685384771747	4.15866650451824	4.73455356364394	4.86261577929308	4.54896128661779
NFATC4	4.48813053301241	4.70149283322064	3.62133631986517	3.33754092211765	2.99630132472995	3.81997898660514	4.48528960070689	4.1434387081118
NFE2	2.10469182569384	1.2527697948983	2.14881416336816	1.16691949631947	1.43328077515418	1.32982567970962	1.10124694756856	2.1980488488476
NFE2L1	7.63320011905694	8.01304121400241	8.56897297037867	7.737843706558	8.10803342064303	8.57996921350696	8.04750998078416	7.19050783985988
NFE2L2	8.63097122815164	8.69548893265918	8.34263410307075	7.41249631139814	8.48321967477115	8.62358334004962	7.11690453051855	8.07810114000623
NFE2L3	3.97111099358664	4.13713096001057	3.97513478384082	4.47918120949548	4.40639280668552	4.25426351775193	4.19236350318175	4.36244340016142
NFIB	6.82491284968549	6.56502150254381	6.45505146492718	8.00940947993641	6.76139275693064	6.04731507410042	7.86087458762259	6.88694483639107
NFIC	4.76052583183873	5.05292751007087	4.11609160060277	4.85548581984626	4.56671906598286	5.04814214415476	4.95022902348474	4.18374693768382
NFIL3	4.87659830904707	5.76126723764296	5.77988931298118	6.3815463772913	5.90495092647816	6.31231473567823	6.30058252800666	6.86179193005055
NFIX	5.31934620452065	3.31894702558572	2.34594773256211	2.2551196122316	2.7548513908293	3.35916863380687	2.44421902981517	2.7498255836342
NFKB1	5.79787281039695	6.0922527781747	6.06620843707837	5.56960849236098	6.21393840478606	6.35769434334522	6.15998481614373	5.48766241190051
NFKB2	4.11693760447933	2.99240593769093	3.49940695103222	3.8429344372174	4.05462017623611	4.43221384675087	3.07113275070287	2.9403374328471
NFKBIA	8.32152675986141	8.77668620394995	8.8341701473352	7.17887631632976	8.28249137398216	9.08466093229261	8.75118435410512	9.10529771072807
NFKBIB	5.00110450472831	4.96337693403794	4.42885220115541	5.09652005968464	4.89015012052731	5.29323891218918	4.42986700986504	4.97143321158497
NFKBIE	5.12765412941178	4.08881158556764	4.93258141596544	5.17221211971938	5.50361744527654	5.13850572990488	5.22810453545959	5.2512310260454
NFKBIL1	3.05409857758529	2.91968896874835	3.02310343430038	2.74914749418575	3.08874781175618	3.07523204717402	3.20624763987398	2.88498307614195
NFRKB	4.95999844336843	4.85589557496233	5.38463671221208	5.46138814191041	5.19475850175857	4.26563114801133	5.40380002470756	4.59767489727355
NFS1	6.31076067069415	6.36561049380108	6.32570621196039	5.76552336320963	6.85147896830923	6.53531307115503	5.85441644794656	6.02796260080179
NFU1	6.87533001243924	6.98680301204351	6.64396753075398	6.99282934032356	6.97467415128776	6.85981857569794	6.84056088654472	6.87851487514865
NFX1	5.30771937566736	5.24457238285117	5.11546600852207	5.17329148265996	4.77742745611645	5.15872500836698	4.72689506086599	4.74132485201109
NFYA	4.737926143861	4.18566715640887	4.15309459944459	4.73718844720557	4.91918742813404	4.20750019550486	4.44290582084412	4.78258262835254
NFYB	6.8390680353688	6.33353293425807	6.32772868675731	5.66658982744635	5.75081552511704	5.89272534460663	5.89816112673643	5.71239587187971
NFYC	5.47936327109372	5.52002237372439	5.72466759407013	5.73323119658034	5.45233976726345	5.71194897595341	5.60613404823849	5.30552305155915
NGB	3.96396302128513	4.2078699041028	1.91888069684357	1.35453245523385	1.96554956973358	1.7677145261127	3.55358286806225	3.61527386299673
NGDN	7.07063852918756	6.71655845860666	6.85749777033371	6.7484274117979	6.07944258949562	6.52899287046927	6.63989192850881	5.7310836399635
NGF	4.06935600208072	2.9133336147521	2.4157214419148	2.93647440878152	2.7701944432533	2.0021028874596	2.7334291769559	2.34530048247295
NGFR	3.97818467385861	1.85263277471484	2.63642709422639	2.71081811405517	3.34404143174271	4.74481442322659	2.84973241256556	2.72540262442664
NGFRAP1	10.7876625490492	11.7113755624057	11.4134141993624	11.3755438358489	10.9359617523187	10.7320242204166	10.4528241618155	11.242189895246
NGLY1	5.99568079506271	6.0864617303446	5.83922939377929	6.86179193005055	6.11640595664013	5.58512265107604	6.66593560066755	6.47845510427169
NGRN	8.89771352288832	10.1126869958257	9.99581468943631	9.02726022768324	9.54624203323149	9.06462282107042	9.32834270699433	8.98223989810222
NHLH1	4.42485961265138	4.93069794184868	4.83676685500943	5.1688341277254	4.86228157015468	5.14906540635644	5.66705061069365	4.57369068081965
NHLH2	5.9163690691582	4.95896127174817	4.83455684350257	4.95935138654288	2.99753139476962	4.48977067050253	3.24301906039936	3.63165597105167
NHLRC2	6.0904787906329	5.21269630997282	4.76168754252761	4.46033060494064	5.07906490799658	4.76927577036757	5.41336015011361	4.56806517549648
NHP2	7.51157370554377	7.89952123210872	7.90609763797733	8.62120983067228	8.46464850213748	7.849558668761	7.85506981312089	8.23127761205073
NHP2L1	7.47863339366204	8.20861765246184	7.91324960226883	7.66956226538504	7.44216601646553	7.30356783786957	7.12322104446093	7.71090903808143
NID1	4.73671049778366	4.3867996935404	4.3742008982756	5.62677969477048	5.63369753583413	5.59231810040785	6.13652956550241	6.35288444255494
NID2	4.39339463321551	4.40425984889987	4.763667883457	5.22071751805646	5.03590996193239	4.3742008982756	6.12110720827081	6.63015191692608
NIF3L1	6.8038159455364	6.94949418254913	5.53119242095121	6.78767784169496	6.85934418228702	7.13708249532586	6.27606950627136	6.32861194803383
NIN	4.11355633589526	3.4520577552698	1.66368876536898	4.68132670297626	3.01398657351899	2.90332259988284	3.17202646160293	1.90624311092178
NINJ1	5.14294841662162	6.49927913483869	6.39412421373248	5.73658735362586	5.94815316976857	6.79698124414714	5.85576476968413	4.94676027002894
NINJ2	8.34101979135104	7.14683270467431	7.55609268049225	5.05138031026461	4.82858845385214	6.84799770156204	4.78039446502464	4.90257243275981
NINL	5.60542267975904	5.50319924972558	6.02087663019788	5.02281394926857	5.47936327109372	5.05912542314112	5.49376472645306	4.34932449237718
NIP7	5.09751112674055	4.46322459826379	3.29733422369562	6.1411237524348	5.19544006594351	5.04363972438331	5.62137172090538	5.32135204690766
NIPA2	6.46022280419127	6.53006943488161	6.63989192850881	6.55732899783823	7.19512499815	6.76849506094878	6.30570752816893	6.78986962659194
NIPAL2	6.55945237507923	4.98036824738171	5.63869641787349	5.9495058712232	6.05421013032977	5.65769708253207	4.97626846385575	5.78353056837299
NIPAL3	6.17548047689451	4.36118130188357	4.55862219022126	4.16413148401735	3.91903649413671	4.8566097941895	3.17016919052673	3.78867210610894
NIPBL	6.50069457396181	6.24793923561891	5.84911618566145	5.85813111868677	5.8195986012431	5.49376472645306	6.08197927775035	6.23446815786332
NIPSNAP1	6.07780977421563	6.9857070672838	6.74237261759009	6.1261200618787	6.47676090662271	6.20188038311337	6.51841645048374	6.88896861475805
NIPSNAP3B	3.55816730375426	4.94308173443907	4.96363548149288	4.57249714549655	4.2862949256267	3.75963122345034	3.97111099358664	4.44587810251807
NISCH	8.01980430496621	8.39181592657105	8.40049510208588	8.17009759129382	7.81149907343312	7.61741584348456	7.93420104809912	8.05486310326278
NIT1	6.43031874296088	6.49166845244851	6.85686507537055	6.65748180295563	6.96235825565522	6.67397012323086	6.54340129303494	6.19770367095726
NIT2	6.04191523956144	6.15848565624073	6.60911569724138	7.34388605568064	7.06522617335679	6.78767784169496	6.53673547073707	6.09470884163095
NKAIN1	5.28570767119689	4.84742351180725	4.01204802599624	4.94049131432763	3.31318780782153	4.44219992661966	4.21860470527775	5.43310074355453
NKG7	1.14450519325736	1.03680143122274	1.13056025075931	1.15483797601254	1.14269959653031	1.93540110611904	1.30508304258434	1.89113878941456
NKIRAS2	4.89653576081133	5.77559761567512	5.09335266273895	6.40441074825559	5.97069745522648	5.63056145882788	5.93504155302202	5.90000150303568
NKRF	5.62566006123491	6.09725794248402	5.93214555301165	5.65115840241371	5.53524062115612	5.44111513784352	5.16831969589951	5.73302627400964
NKTR	7.73215937620585	7.17817115866684	7.44142319115992	7.66148323330042	7.48825976492199	6.65094252314784	7.66809583811914	7.86314872784276
NKX2-1	2.25375648966389	2.90796034598347	2.7498255836342	3.30864658290456	3.43776350752211	2.80034273310167	2.47795570308234	3.08763993813626
NKX2-2	8.39775295931164	6.97292818153102	7.01681848351232	8.19365386409302	5.67775804618059	6.33862425913678	7.41795572697885	8.28404167664913
NKX2-5	2.74594017302708	2.78799822680089	2.50157236486774	2.89058966444363	2.75876982129764	3.76124437461546	4.79105862257914	2.94096869426074
NKX2-8	3.36588680098962	3.39998610500032	4.38995787682354	2.77463935826862	2.49443164119745	2.26108231188751	2.91019591217919	2.4361343221351
NKX3-1	4.97887860795611	4.59196260091323	4.88746150218474	4.45511690523477	4.23324561031598	4.39230330337976	4.50588186539095	4.66325709424267
NKX3-2	3.00804554536987	3.28852057630608	2.77666189411821	3.28567123579937	2.69609705073952	2.02961020801391	3.15344596616952	2.51262951538601
NKX6-1	2.17887640152263	2.77396708689465	1.2199261005131	2.02043912998554	1.47562498174247	1.48534503286923	1.64779975797435	2.7367453965853
NLE1	4.08516849563741	3.45525859563599	4.95099822598753	4.98807148196191	4.83455684350257	3.7250022985143	4.70095279522975	4.98722584887145
NLGN1	5.66624469497866	6.18726371951561	6.00442002519524	7.57191816917693	6.2553361925728	5.8668865489373	7.06726600882409	6.65634846359596
NLGN3	5.97015315634909	4.85992531841966	4.63289973293478	4.68554429597976	5.0906453460288	4.74132485201109	4.97515807658111	5.62077231014048
NLGN4X	5.75382145577221	6.75759224069252	6.55050057994155	7.87745888551016	6.97349759526507	5.66574679904005	8.40049510208588	7.85506981312089
NLGN4Y	5.46634321790632	2.59754276730085	4.68014710373323	3.78299638339855	1.35453245523385	3.70005505265584	5.29822953787263	5.76196230815583
